82732	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
82733	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
82734	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
90787	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
90788	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
90789	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
90790	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
90791	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98253	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98254	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98255	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98256	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98257	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98258	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98259	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98260	0.00000223	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98261	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98262	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98263	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98264	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98265	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98266	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98267	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98268	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98269	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98270	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98271	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98272	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98273	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98274	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98275	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98276	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98277	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
98278	0.00000223	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
